Date,Latitude,Longitude,Elevation,Rainfall_mm,Temperature_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,Soil_Moisture_%,Slope_deg,Rock_Type,Soil_Type,Vegetation_Density,Drainage_Density,Earthquake_Magnitude,Tremors_Detected,Deforestation_Rate_%,Mining_Activity,Urban_Development,Landslide_Occurrence
2009-09-13,27.137705091792746,83.60408158237458,1993.031735464983,24.03655626703005,-3.1281768775795644,88.25105096969769,21.101677851802318,969.4231862959398,80.97241248038804,12.961601536739522,Granite,Clay,0.8511460330995354,0.7965743127382777,3.7232366496023377,0,39.720187324073365,1,0,0
2020-01-13,25.127095633720476,81.20603387314011,2868.119691765656,436.13216866008077,33.40613142813036,15.935481940597162,21.186649188402335,950.3614304295126,0.5643536918647496,7.9408158808612,Basalt,Loamy,0.9526235583513255,0.4534246104332026,5.227033116006318,0,82.04989809938922,0,1,0
2010-12-28,25.539457134966522,80.84070542947373,982.2343592034433,328.88930350226997,16.947483843152433,98.83420031739477,2.2884439318623273,982.3487889486104,46.37798619423298,44.11503174961823,Limestone,Sandy,0.9758422258698628,0.04113663975284365,0.17456764383818368,0,63.88169476364822,0,0,1
2020-09-28,25.15714592843367,84.86047996606156,2764.4302394638157,155.21712659136722,21.96935363272581,46.05639995239403,44.518954234337414,982.8364323411639,9.196718384568436,50.71002695984247,Shale,Loamy,0.971882736715212,0.892417367058841,5.334150267966019,0,45.26404562401506,0,0,0
2020-05-01,28.182052056318902,83.0877865660481,633.6387849579959,93.62518085284965,27.94138111860056,25.356641833129206,46.45606937314649,991.7066217456119,4.479534714555456,14.04414232800807,Sandstone,Clay,0.873017014272649,0.29149204869630396,3.7100458603258275,0,43.56243378936709,0,1,0
2019-07-15,26.571779905381632,84.90707860916832,1270.9730322541518,58.10193149865855,24.478349485053492,94.21074852951007,40.65695590070716,1037.707640375833,93.4656928602169,22.887778983442853,Shale,Loamy,0.3949317868000719,0.3585651089233497,4.174411884025945,1,59.054799813530614,0,0,0
2006-08-08,27.542853455823515,81.68877993566115,1220.3631215288206,25.11844962888049,27.888559186657524,14.088338760686316,5.317273577092835,1073.589313722893,82.53998286228847,31.350921128288356,Limestone,Sandy,0.9920899045024758,0.8918007346867672,6.488971308555745,0,25.99359898564443,0,1,0
2018-08-31,29.537832369630465,83.51515849987065,2065.912769702264,377.0516239753782,29.3026758060036,52.309507105808514,45.01118405769696,911.4625760253713,39.48762593435228,12.853259646197818,Shale,Sandy,0.7795326258418308,0.5665220498347713,5.5533646871105935,0,82.74445659059386,0,0,0
2019-03-30,26.246461145744377,81.11301818270618,828.0623794432258,117.92149947163766,21.51181887540749,79.32044151320524,1.1977831697520425,998.153712933341,45.859372913365185,27.890521529924225,Granite,Sandy,0.8512792041039576,0.4724431123667415,6.413408127822906,0,31.69989661172342,0,1,0
2008-11-02,27.05191461517815,81.30600085636956,2705.8690295993842,12.126468021627534,11.453702390849053,38.50754278885309,22.228716161815438,982.7956249652144,86.81125590306983,58.175765948365715,Shale,Silty,0.7994873483898456,0.44844198016611403,3.934439678731914,0,58.82793030961609,1,0,0
2016-12-24,28.777755692715242,82.55951060634811,2571.378521162603,198.63532592099463,5.941396737235419,57.5951202912521,25.031182705069728,902.1760225637646,79.68369200038399,44.5531497814022,Limestone,Clay,0.5729451171282484,0.5349484557769484,3.4287020578066114,0,4.196457531652742,0,0,0
2021-05-10,26.14399082745811,81.59809062754036,2130.1645492131947,241.30354029616947,35.630645649375424,73.03717146824218,41.700105051316946,1063.2978901805004,69.16150041289768,14.181248485734788,Shale,Loamy,0.5411940123124821,0.13157686825329862,1.87770958264125,1,37.743719055983604,0,0,0
2010-06-29,25.384899549143967,80.83810781920292,1646.0345794804944,84.61511545006346,38.64661800871991,95.67787789011888,37.54296067269855,920.8626402241447,53.656537996232515,10.434801216936634,Limestone,Clay,0.41401113397471256,0.2663868596881449,4.674098651658806,0,68.48554233884124,0,0,0
2008-08-31,26.44875726456884,81.31440350994663,2832.390105355196,22.024168081274887,11.094823979419399,19.243237534392698,39.85484482499429,922.949601901401,60.78224373395642,29.483298753844103,Granite,Loamy,0.12529520430142682,0.019631333080252222,2.0860883611169774,0,10.282589695032662,0,0,0
2015-05-15,25.80610643627002,80.17874197232932,2576.8663868013896,94.56274154903443,0.05398280825350987,24.150403334342776,43.39504747786873,909.6596836103406,39.33583532945588,59.33731201088124,Basalt,Clay,0.6294090369473009,0.9189871226852544,1.1153784997878367,0,77.21759297922152,0,0,0
2013-07-06,29.648488261712863,83.52211810738743,1748.287870203112,339.5513809182872,5.014179720239406,55.798380567466026,23.803546024636287,940.0843267628968,52.80970244026697,48.6305414838527,Shale,Silty,0.32148291402314466,0.8943436797145629,4.639762285819857,0,24.901263125228333,0,0,1
2011-01-21,29.040601897822086,82.46058328542931,2254.683386135778,41.1218386256032,25.180030569423533,47.66274650350422,39.01261767585857,935.3632563108996,53.9697795627783,21.121787667046195,Granite,Clay,0.19194530894176554,0.620485370611946,3.775333818858885,0,90.03461403235126,0,1,0
2019-05-10,28.167018782552116,80.47121533202262,1917.3248804492114,277.5185152784969,2.7820016481248837,46.97165446152998,3.401654720271946,969.5731672176989,86.48396142626935,6.445438966592491,Basalt,Sandy,0.26182453027427033,0.40313946574302295,2.28477991320516,0,39.17141997118365,0,0,0
2020-06-08,29.35730295093859,80.85846996564246,1969.8555959706614,73.20599395408334,30.105502287744464,36.72653526425378,22.22732113752694,1031.854078850206,21.865405873362953,27.6208906342435,Granite,Loamy,0.38719156645684305,0.5872121984451213,3.595334546403069,0,77.10598043190825,0,0,0
2017-06-29,29.018360384495573,80.51267269056322,1327.440173593678,97.84458679020969,36.53636079436211,60.461631865806055,1.5066337434820554,910.8588455256958,24.662163231454027,13.829551980532454,Basalt,Loamy,0.007823847655283545,0.4378375257963202,1.360833698422629,0,59.756722851317356,0,0,0
2009-12-05,25.932850294430178,83.06296404137939,1655.2115115622419,196.53894163334934,38.364318178548125,89.49595025491446,45.7657532659297,1072.0551520349572,21.093756909151395,14.915447368411884,Basalt,Loamy,0.3491861742881722,0.8641718701698006,3.937712569090557,1,41.82536124694485,0,0,0
2020-05-10,29.46279499244989,80.47105181806246,695.3035769743606,50.41266802686567,-4.580352231129919,24.48319064840775,47.92068909764604,965.3157230713111,57.91677741361126,13.926398791220448,Sandstone,Sandy,0.6373452239003784,0.5750869354923167,4.765240871245071,0,42.62920497259925,0,0,0
2012-04-10,27.696711209578254,83.77141166517607,1393.3717291614812,86.60175139110643,38.11693742294875,29.37576965461819,4.196953014408139,1021.321466214385,69.51577153463029,44.578421273899046,Basalt,Silty,0.2003761828722126,0.7795998596972011,3.3066646196278238,0,3.473697257086039,0,0,0
2023-11-27,29.037200775820313,80.10255459660196,2239.57128840538,174.47620572567706,28.308748860832793,70.37411480196272,26.631332220388025,902.4010224421509,23.85025308839812,6.971277671514238,Basalt,Clay,0.21252069524036232,0.14160015846624174,1.1121115722120702,0,69.68409922920958,0,1,0
2022-03-27,29.480456499617468,81.24687893997947,2883.040076265466,164.83450274918343,-1.2177395481288982,15.057788885857375,16.256980316843457,973.1615830136734,67.696153129257,36.060307685665734,Granite,Silty,0.15714264301859948,0.9262843979385946,5.185910680488098,0,83.69018220685744,0,0,0
2022-05-28,26.59001737485932,84.45333337945954,2907.6602819075506,374.63574283786596,13.68582109504269,70.63877796067058,17.126714233143904,900.4101823810737,62.80911252296802,46.388648608650726,Limestone,Loamy,0.23855262626011053,0.1140133633755237,6.608886572317718,0,21.313182461712486,0,0,1
2006-04-04,25.550259622638382,83.59265659061123,1889.307172812229,37.39115256321218,26.50204635607791,38.30105357770036,22.535003068774234,933.0916547154434,32.107817056351706,13.602502018934548,Basalt,Loamy,0.026353822405494665,0.7520359869527032,3.283130727938789,0,81.95887161864923,0,0,0
2010-02-20,26.139675812709708,80.36484166462844,2016.555629523955,430.22536783317173,38.05084716974722,42.20685382600135,6.253298262727536,989.5700860942637,22.981884318698377,54.111205641396374,Basalt,Silty,0.9784720852724618,0.43191064131452606,6.843418442320051,0,74.65584332675257,0,0,1
2023-06-08,27.13553894313128,84.1056305224259,964.3029637524187,408.11608536972744,2.386362712512666,46.499443644061024,9.038509939195633,1007.0174843899499,88.18059533308247,9.297393644882462,Limestone,Loamy,0.06852237344472234,0.6722367953575488,0.4291554441930181,0,88.1483747824059,0,1,0
2005-09-20,29.090073829612464,82.46517560770103,2238.2702702338265,382.9958198459692,0.7479976867129299,41.46288053425434,28.868433006397236,930.5857199442692,56.96688696410115,42.548830376902394,Basalt,Clay,0.7282518115353058,0.8868838145961673,6.914471146993989,0,91.09917799595692,0,0,1
2023-01-21,29.303652916281717,84.23391513584414,676.6469816859656,154.68618123156625,16.255617396784533,85.7088659151579,0.9377954718744141,1049.0432555231305,70.38992119315535,14.458045353336589,Shale,Loamy,0.26979370029848193,0.49715971592466723,4.509333779284438,0,25.383815452614744,0,0,0
2012-01-29,25.034760652655955,83.00369887225197,1211.7142144986115,411.44089277039376,38.56445021823202,95.14616116602782,29.990051100710037,937.8007331041209,92.53388201716274,49.33174842797901,Shale,Loamy,0.4970966002064938,0.9349188966350858,6.665837742231269,0,14.44525454769715,0,0,1
2013-12-31,27.55373651288783,83.40916516016429,2170.9083682136056,91.4010401446404,38.712064686610475,59.32103277845696,15.945859389333467,923.1690184314115,20.53975501257519,36.42687915104112,Granite,Clay,0.33199103777134775,0.2393235927434555,1.273130790614536,0,88.16198699719764,0,1,0
2011-01-03,27.087055015743896,84.96750780197854,1275.7753288587232,62.20460292751412,5.2561633473809195,62.36906489514454,41.61032074020008,966.6849025522349,35.055426979127546,37.406321305012355,Sandstone,Silty,0.9706560324997932,0.8853319004710761,3.3414197494723292,0,79.18701846592046,0,0,0
2006-06-27,26.11053905235365,81.1616777296201,624.6171852861359,22.478166744743678,9.370621658715582,16.343479721209164,30.00032538643419,1010.2857327321906,43.44500552521472,24.031238465007053,Shale,Loamy,0.35867446062625985,0.41565455202124035,6.841183625799423,0,2.6474362117806516,0,0,0
2009-09-25,25.599326836668414,83.11972787380694,2579.6760233774094,469.65518150278797,35.86143935400945,74.18727355249005,35.4045600356086,1097.7803632839496,23.28945107162901,20.579450294504642,Shale,Silty,0.4477876679116152,0.4862389591005666,2.731885645692549,1,73.68819310957345,0,1,0
2017-09-21,26.68807585701814,82.301606950287,1275.8250178364076,154.00544885263685,28.067867088342886,62.568898566767565,5.721259061897266,983.74314592703,84.04205397519651,30.482658826097072,Basalt,Sandy,0.9886880271576205,0.43073728566688874,4.777847807018038,0,33.65999920829198,0,1,0
2024-08-28,29.714548519562598,80.19725976461346,657.763062146696,458.80894008895297,38.754239289592824,14.53550714268403,13.293118234084428,985.1992834484222,8.340310909286064,46.674257477391734,Basalt,Clay,0.09915922823292567,0.17920125162975953,1.331283434135863,0,42.86965414919444,0,0,1
2021-02-07,26.616014660103776,80.07235320751433,686.9704112571629,136.30678075966486,35.191676335699945,27.858310036453297,49.83348044860183,911.8666940233044,23.915943183866496,14.252089416032018,Shale,Sandy,0.29564799605739156,0.686687440738462,5.994084166326197,0,60.3928588889809,1,0,0
2012-01-22,27.593953108716832,80.5961428890893,1129.3969969718842,453.7829796681748,4.679322264118451,28.174907835330647,21.682612345461187,1053.1639346318607,19.1034136398728,49.89482081575041,Shale,Loamy,0.3854216420336879,0.5377303656398195,1.845823003108468,0,95.5333680852078,0,0,1
2009-10-08,28.51509479447589,83.24545870269274,945.0398680538156,451.9645264230441,29.187708673570754,25.387115674902333,17.94326026621048,936.3566003722086,95.3391728681884,31.3910844296993,Basalt,Sandy,0.44971083180335214,0.8078633036119005,1.0813765829421524,0,10.59184562313794,0,0,1
2019-09-14,26.81814801189647,82.83581543956696,2435.750294450377,461.83802250535643,-2.8145645797947525,69.27813591604993,43.69276794886371,1048.9607129090757,62.73541620862309,29.871768164296846,Limestone,Silty,0.9573594800602996,0.9163977686654297,3.855033162735674,0,1.2339236645100393,0,0,0
2016-03-13,29.858910413604804,82.76714780581864,1304.2101166675861,248.0767196420969,31.80247504336633,93.5595653820192,1.6537304431567423,1082.1233755459882,71.62152100616747,5.912907325902676,Shale,Clay,0.38178819209032533,0.2527361042672186,1.7294497630508385,0,65.45862712523358,0,0,0
2013-11-16,29.812236474710556,80.1592838126413,2511.739462599581,432.973143399446,22.070054310007365,78.66777928225234,26.738668083805976,1053.6441524182724,10.842110060894539,11.830739050893701,Sandstone,Clay,0.2815423796910248,0.7213718250848098,5.3581939324304315,1,0.39731018219434366,1,0,0
2024-11-04,26.25891147912682,82.34651498180004,934.614994557882,475.3829480836601,38.024543318640774,52.96361366925219,10.512860689296216,1028.490684082443,19.4010557011984,28.758496772927206,Limestone,Clay,0.31427249181972394,0.27036426629588817,5.871001017635886,0,99.36828550594454,0,0,0
2019-06-03,27.486242529461926,84.62311408921265,1732.1979488602094,162.30847094858976,38.20146049610853,46.36461681860337,18.40763957268816,1020.7832590977259,80.98884714046193,58.97141445403667,Sandstone,Clay,0.1263076045981596,0.6998387351355866,3.63401312589269,0,6.9566719087971185,0,0,0
2015-04-17,26.50439154908385,81.98795934655324,2220.0928338828217,209.43720284127753,-2.713320093904013,44.78122947783003,9.9888535935164,990.726578482908,56.7730858597319,18.758233597843027,Sandstone,Loamy,0.14073871551224582,0.32833415462131965,0.14828295325861307,0,47.34373237014546,0,0,0
2008-03-16,26.424202471887337,83.12461234894228,2129.977134664637,359.620093667872,2.2234668500095527,64.11222619262426,1.8911379774353865,928.9085390232754,4.512152467278973,5.564050194786423,Granite,Silty,0.2420915152337454,0.8239804935620475,2.728304502333123,0,47.831846330521486,0,0,0
2010-12-10,25.184434736772666,83.89909337811572,2002.823524825672,150.17991086165046,16.78931712934112,42.32985930500827,20.825606698427833,1055.7677218243505,56.56697661183879,28.97147563723495,Basalt,Loamy,0.17205691274233437,0.8016926844338552,0.20467951795620043,0,25.881420632633777,0,0,0
2008-02-18,28.047821669899484,83.91962639570944,2812.0540048279245,376.90465445632947,34.57720862257671,30.35097740698454,39.46015105975448,995.4644540785188,47.53854368339324,5.877469343899524,Sandstone,Clay,0.33768539152827404,0.20045673062830038,6.294824089240618,0,6.051544701209499,1,0,0
2010-07-14,27.51339511614431,82.59640041197636,1071.312869266861,36.94607260676697,31.650031403322537,64.25586159180247,47.59772163134455,1025.1291646271288,15.369369877892336,23.49218350328875,Shale,Silty,0.14016079871011544,0.9245667912093933,1.9153783615013218,0,74.88283929155425,0,0,0
2021-09-16,25.257393756249947,84.28975972701168,1734.2980111552633,261.7491921442711,38.396651185830045,45.163487208481584,31.192648730500615,974.8030457826885,59.29408322889786,24.473062966004655,Shale,Loamy,0.5656152725479358,0.43438238850360944,6.819437825143034,1,87.62396038349485,1,0,1
2017-08-04,26.393232321183056,81.95689046681873,2709.981375181022,61.156742041872604,22.813785270010335,11.271234622945045,19.44185461763607,940.1445439360868,17.381763141544337,5.129421372565784,Limestone,Sandy,0.9506511334500144,0.4698631895046145,2.0799818495868747,0,31.695261445213184,1,0,0
2017-02-02,29.54132942983327,84.44346607392399,694.7344139878926,146.66173821833823,6.545358380272926,12.000800221009708,38.49276367736511,1061.3016927576525,81.14501062029989,47.876237636436414,Shale,Silty,0.49809953559561193,0.2616659910837662,3.0541588259740746,0,84.16790812281405,1,1,1
2010-11-23,26.197809453334862,81.20113583197772,639.7206706326881,129.312696243236,-3.87020122226702,34.67229500389765,25.261199171461048,968.479961114758,61.84893290413631,55.20683616039358,Shale,Silty,0.4465112272525027,0.34939206925036626,0.06229937533106722,0,91.12546614472762,0,1,0
2021-10-03,25.724474360456114,81.40108203495285,1083.2557188957285,419.46603678133306,5.031692082424701,56.11799795561774,18.38101399453308,1073.3360057942823,87.13117199608678,59.93182497032838,Granite,Sandy,0.1857532024725682,0.4782462578403458,6.717729170408029,0,97.87623724125419,0,1,1
2018-02-10,27.447263801387816,80.26560312099501,2082.5530488450463,96.75862770309874,25.387293907913108,41.88155569011899,8.954484627648734,1093.1449805045363,42.466626305428456,32.98298777532172,Sandstone,Clay,0.222378484399271,0.16097719468514748,3.4835746802208427,0,69.93563001542795,0,0,0
